"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",5.89850270859507,7.47607105321908,9.76912197812117,11.9839598919032,11.7185780238272,18.8019431246955,29.0297667009596,28.5173287722654,38.7723553205582,56.8228799732403,56.5369179311373,70.9777013903552,79.9007071932683,95.3025367171602,115.086565367401,119.917323274912,123.155870399469,125.55294004748,137.915512498361,164.892817678518,173.256037259317,193.619471562931,235.198525163278,211.15496865364,257.359148082805,256.53418897454,267.076687694746,285.033358995714,274.787170113574,335.040884961729,320.127022706837,343.708991761457,319.834762070952,345.556777215538,385.709424810438,327.941145222412,392.431956341382,392.547376186901,416.571742471761,440.776896268988
"2",6.49817454757446,11.4468037798822,18.0166840283839,37.410913755392,56.3589113719076,74.0511349862528,101.262106456673,120.95455430628,150.356719901754,164.866613025264,219.62017744764,215.747545865396,278.541853035313,267.008279356817,270.207440305682,260.120415484899,291.517888700072,376.528090892104,400.856119664226,378.134647263791,430.327293627922,430.495114033297,461.533739220851,477.059623367369,422.640782529248,401.549973454099,471.295459775794,455.233840232517,436.629273959525,422.048282226124,438.44021347824,424.576380809255,369.471936057374,367.079166339513,324.315706177254,347.701704811321,333.814209857688,358.547250487457,393.775933288986,293.855559060051
"3",11.6350259359699,26.9309266464791,60.7812058431506,81.3889765702071,107.38404765282,151.218605316958,166.372660323206,267.957558747371,277.179959543162,298.307122730837,334.785688886146,361.680401823806,386.401882863481,385.333034567396,419.592478481993,543.842913258908,419.84460772949,395.550770499092,387.760048863464,419.433468685011,380.863803075749,359.442970439091,316.229140089428,273.042824678249,321.112747701355,183.939576428179,161.334429386895,169.07430999584,232.971566645438,243.103469042221,214.7743183433,166.93050652135,153.057220178924,188.816188658959,112.199013004123,23.2057980803684,95.6262141332703,29.0450570084622,118.677022965674,48.3050662595934
"4",18.5302672344297,54.3671417956452,96.4597133844455,141.401804865545,195.119853476947,201.635614979139,298.760950558296,372.16197241988,383.857629381111,419.638156193964,387.190591287501,433.28016737093,431.19586174054,418.591989841665,317.498958829689,305.137249104387,311.863333585221,378.720646516604,308.133084725178,244.226938273284,217.238473175991,170.480742340356,107.5691105948,177.47055986437,178.264374547925,133.641948920711,168.512808647883,81.7737574092683,62.2659752395762,41.9702745999594,105.847181629602,39.4276179687471,59.6917986580191,55.2439305809279,15.1826396327364,81.8548087115001,67.2727017522715,37.7014531720788,73.9006476923175,34.9246388305925
"5",30.4814646506269,70.318465713372,118.180869202318,188.526005158448,260.154297804263,292.45712689414,341.381224852278,444.44825654039,410.372732826525,387.854809755439,454.521881941709,397.715181729398,333.033353008033,259.275336271423,253.930255204803,222.69126699875,322.345708510592,143.373189590627,239.852910672311,103.849468670988,100.40678485579,73.9264257691619,64.0097259239299,73.0521393883241,39.8821447880054,35.21107295154,40.7352949307153,90.2698694304715,52.1938059169478,63.4361634852572,18.9393959545244,13.1513655158907,44.5385687886756,14.320592999779,70.231577288764,71.143949014861,23.1690133032834,54.3351294736834,42.0485073631741,8.00881262030005
"6",46.4276487788326,104.930707638689,209.454170768783,276.740978052028,339.633430867354,369.065563650693,447.175421915677,401.88972315588,418.304278429141,338.575927720172,184.181900940375,351.237790939129,227.817238804055,192.286017254337,104.381402183721,107.954478711609,104.880847312728,29.3223142382809,79.7513814533641,73.3359458570943,47.7975559354334,15.7562215169473,56.560669312396,22.2256633619437,56.8421360510574,40.9913102288706,65.0134903823548,27.4618886572048,11.1604067958224,7.16161037721897,29.1525990253834,30.5619566450199,40.6191718808601,68.0338262490592,85.9185152815178,7.24407065503062,49.5849051086307,28.6945239781037,46.0187843370247,37.8381487332519
"7",54.337186367279,135.712906149061,247.561753271561,295.584730885643,387.917886236586,377.610209758694,423.554081527693,397.553467756516,400.802349722417,326.790648622619,232.512747403918,180.985947767199,135.022431747564,55.9899443120521,122.995922895076,103.424658727984,68.6344271434933,74.2604991700547,18.1237953523753,50.5274910931534,12.9574323566493,49.2397453319641,52.136244276002,10.9537430765721,57.7170527568078,25.0246262758511,21.4126393355029,41.896281361673,6.35189814984748,7.09507379541742,63.6927342045707,63.1122828845083,28.4502660419426,5.74950618669056,24.8308699378179,23.3170644160771,36.2932270655637,0,0,0
"8",67.6950101130429,179.068982567613,245.870884214595,397.582501344478,339.122965820032,449.831272364716,368.049944338033,320.562693912472,259.922407918744,218.684972823575,199.84785655845,63.8996901225565,89.0786775837879,25.4987356669666,33.237401083451,38.6086384848619,120.916313863862,82.2900434875241,46.9175612539633,26.7394467235114,36.8736499703308,38.0379779145148,39.8109545060551,34.5388996782035,33.5100670439252,41.586293240167,25.8785450173284,7.2298823770157,38.1078284942031,6.81020189468932,5.79060137558188,34.6202182801631,44.9771186724444,0,0,0,0,0,0,0
"9",87.0198490487091,210.425159106768,340.108601058108,361.673716512392,398.465639022984,439.100693220322,338.152913411474,311.322546683794,184.116535623738,92.2472380938077,150.206320647411,68.5613041426751,68.1093469816795,83.8869823103578,32.9637656725799,29.8422404873709,55.5798456434367,5.74259897629321,58.4852634864351,42.8028076635274,64.7969658872362,29.1267596896439,27.5197833774801,41.0578689929299,38.9512435634861,39.4508636174981,6.83864534971093,29.53582713832,15.6349997575509,0,0,0,0,0,0,0,0,0,0,0
"10",112.796671548438,233.478553061286,351.013131582738,443.022774910375,390.866993127159,358.238738611343,249.198401309066,247.225405953115,125.170841673035,140.593248448024,90.9784679457706,61.7522689866348,14.4463294880775,90.5765463918441,47.7327643137347,77.7535656357745,40.8191492996297,34.4998358131453,7.11037522592574,164.764646796481,5.68494220093412,70.2748496810606,87.2209657830153,53.7503754891169,60.0629487413333,95.5648244264348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",131.375966140184,278.051865061614,376.149269526015,406.695271097818,343.370051317903,271.043993144553,221.621297286402,133.484163470927,35.4696509664399,136.434513357384,43.6600350907603,58.6575419617697,74.4626372767748,42.3908692578926,53.363785924959,17.6021132292947,39.7784757776411,32.9340032245225,71.9166758945259,36.1348762290273,43.4617300136833,56.4683873561714,58.0215454395662,52.0796636494452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",152.172619456886,314.635095066848,400.88817458145,419.039390759017,378.762249079934,210.824118068138,115.885740477605,119.084620646833,84.4563697196942,7.05522129761078,64.5859530248714,120.221878136261,34.0025631534857,50.5739746003293,40.8919582190213,23.2396252412412,19.3886426967034,5.94364733515964,26.9207742213122,31.1975444711717,6.47568568205304,9.10460032735671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",159.227393873104,356.933681662342,419.623394496181,426.947228757774,358.507748913337,255.86594970983,153.592995795692,67.809198472414,59.1318374313919,57.7783587829038,25.5057116059634,108.362086256517,28.1267701397777,8.81393862219212,31.0557257288983,50.3850387378933,40.2178699118556,53.96987457693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",157.603193820716,364.475350994121,419.373089768302,292.662016401252,229.615170690198,107.337071533631,124.346172402189,87.0845798570439,15.3999397227292,33.4188768240261,6.63271684821317,28.678747304769,6.3873707895961,18.649365555821,5.99234004101982,21.0452051474814,54.6863278224457,79.1537288679938,28.992334266703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",195.694642651698,369.587839770973,420.746516298152,307.159403075398,343.840980013006,156.217925870227,87.3692349516922,62.7717138324821,5.74512669310219,47.8449107041795,57.7447960646161,86.0949924793513,24.6674889190858,32.3388041611969,65.9718960677732,37.8184887701005,31.6674777959437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
