"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",5.75120482194218,6.46200093864012,8.82527292752382,8.97246541845612,14.5101705067547,19.9349781699859,23.7572819950491,30.229966323581,43.6686103512159,54.7650276249249,55.4048391423899,55.6026266600762,59.8291440048778,92.1243042654245,90.4456673263812,102.650164496738,114.315026394126,129.636829494353,142.313843017806,146.805698703108,158.349445949427,157.980936057981,172.581783168483,203.155885612215,180.926902232171,203.579987752788,247.302367897705,234.757769879148,220.529266182426,216.221686122145,232.901169425956,233.008479839578,227.529432375649,280.664505696271,219.620229130085,208.320398556615,275.459732427573,279.058172357633,269.341126240443,238.034877380324
"2",7.89658916618962,9.76780507825623,19.4449667664751,38.958298015772,49.2888256248685,68.991920278802,85.3962450195109,121.908035724468,105.515494922782,153.470979129603,163.328204476862,163.033006415387,232.376007621593,229.968142021848,247.399653010052,228.978496500251,254.486903323607,271.277195351146,269.207655767227,315.630348094927,260.469742644657,322.765146275175,251.788549666972,313.021821285602,304.525870438071,299.06655355173,285.721143782517,277.616713777321,241.634052416278,315.530381938931,247.675445989113,86.882202095425,226.711518441968,101.686827005986,222.456450183207,175.208628568893,251.477875426297,210.623873560823,54.2287368493781,106.658957827399
"3",8.94508942670687,28.6093664734113,41.7824206546888,71.3886506494684,95.2090765993046,145.257952693986,148.946682078529,203.976579099275,241.718066549127,258.610905566935,270.22102345475,242.580232623211,335.506112545576,311.858509613446,95.3182781884089,305.981151310146,194.76450461605,150.386123111288,295.502124786211,208.870463840571,242.321559235485,45.42436692881,186.074477364369,224.395505600401,158.242873486219,164.951832148841,84.049535242189,118.192645833696,118.637141989824,170.899832276279,107.41797496156,53.7916443743211,82.9920016488018,75.8480837926691,81.3740612531775,65.0087788306956,79.8986565437597,47.6390284070781,51.4915716239925,63.9890239529279
"4",16.287172459936,47.7355556843882,78.4824397730231,120.345022655635,159.160087222779,199.332709414834,216.43563059938,288.804772747946,248.16244450357,311.710449968839,281.055310216049,313.176061482013,329.036584450789,255.318959140588,237.522172570685,108.505459450381,253.393846154883,95.5527165514254,125.672850190255,132.313776487446,176.108895642729,147.929180328137,71.1873150156891,50.2193931480044,82.345647243771,36.8919199275172,58.9109549341234,68.9775553658089,73.8696810903844,53.3707488293654,24.365094586743,46.3095478947721,35.968027280567,20.07329508514,15.7691474859974,0,0,0,0,0
"5",30.84635232862,61.479434367861,117.29710110252,170.448150384389,226.299140581817,268.431646554199,278.573017185695,309.024508280237,274.46241184318,174.764848632798,312.370574073397,98.4981446124007,223.039365331478,255.612578992319,165.353023707091,143.729137051544,120.022002619298,170.523102843853,105.899742169318,53.3934413419938,109.636738976724,68.6714152014395,41.7705295422003,15.0043534145249,45.8841831557215,0,24.5228800280008,17.8929577418475,14.9764808890754,0,14.9979157422856,0,0,0,0,0,0,0,0,0
"6",40.1912728004841,98.0522817887391,157.347434184522,195.692574211533,249.785606890471,313.591298306632,219.853702912843,106.834484185061,140.759413702168,276.964752595927,201.865454303864,202.746393555506,114.250799422305,116.627164577622,118.821981536974,106.983446867823,103.110696729208,66.7878256363964,66.2067771694018,39.2395295979509,43.1565195920796,15.6876087177262,26.4618417234125,20.1195208658972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",46.93609610014,124.832568222503,191.8747101515,223.658672386607,314.201509291555,306.698014922553,310.572582357496,266.959724477723,283.435691439081,198.634076713426,34.8254349416872,172.709980855223,122.643866035845,75.871104157577,64.3491180375804,68.0198765531345,46.107602429787,33.7500120420515,13.140418098201,11.9702913158187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",72.4601133692957,132.681500846732,231.754099401149,268.601441972808,229.898298317434,318.974789651367,258.190489836397,234.313789979483,179.837013877275,61.8490753452054,121.632941333026,123.156381372024,64.5855662135436,66.6178238224559,40.9063773912987,34.0632946215848,7.25203201212865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",70.1134958218042,183.257634207792,235.949447369638,277.753139897512,301.110598236237,233.291416893431,281.396934646673,218.068023695413,190.708765888458,108.181332979022,76.4906517452263,56.7990946606311,39.9553288062182,28.0771522731416,10.78919697122,0,7.70390669122381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",90.2418262296003,196.82016228553,267.020112289555,185.534358057357,300.96929583014,165.54497645659,203.523155231326,168.675300833602,119.872685329227,79.2153458617534,56.7658915611783,42.7265504052554,0,16.636204237454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",107.386400377376,218.468915904896,293.009700348454,265.093410534021,253.361639295574,219.742493988433,216.589357725225,115.206118170242,79.3475203804291,84.959963854225,34.2962450580111,24.2546239166232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",139.555625943967,251.416747198742,230.161704322961,270.304658782966,208.651667356418,110.550374511397,61.2159240398309,117.692505453131,63.4170254354482,39.4668137796732,23.9409120311539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",133.158804131116,250.771147547464,301.59886582326,262.732547797255,180.817329613128,125.50539808973,55.1407465314609,86.0985430313411,7.09432248309758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",146.835016075353,250.026892540255,291.806932656672,255.310333035982,161.937761290602,89.5121602860974,69.6804495102645,25.2820530354278,15.364816453879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",166.504137907917,257.747699205714,243.152868266907,218.411397930416,157.890648846257,76.6736463426658,41.2514080719087,32.3176150317604,16.5888531170802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
